date;experimentId;experimentVariant;product;deviceCategory;userType;channel;goalID;sessions;users;conversions
03.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
08.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
09.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
10.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
10.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
12.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
13.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
14.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
17.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
18.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
22.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
26.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
28.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
29.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
31.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
02.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
10.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
11.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
12.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
16.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
17.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
18.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
19.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
22.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
23.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
24.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
25.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
25.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
26.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
26.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
27.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
29.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;1;1;0
08.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
09.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
10.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;2;2;0
11.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;2;2;0
12.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
12.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;2;2;0
12.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
12.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;3;2;0
13.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
14.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
14.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;2;2;0
15.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
16.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
17.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
17.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;2;0
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
27.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;3;2;0
28.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
30.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
01.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
03.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
05.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
05.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;2;0
06.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
09.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
11.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
12.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
15.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
16.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
18.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
19.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
20.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
22.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
24.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
26.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
27.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
30.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
01.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
02.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
03.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
07.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
08.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
08.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
14.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
18.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
20.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
20.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
21.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
21.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
22.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
24.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;2;2;0
13.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
13.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;3;0
13.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;3;3;0
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
20.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
20.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;3;0
21.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;3;3;0
26.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
29.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
01.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;8;3;0
02.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;3;0
07.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
16.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
17.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
19.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
20.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
21.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;3;0
25.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
27.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
29.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
01.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;3;3;0
03.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
04.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
07.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
10.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
12.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
15.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
15.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
16.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
17.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
28.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
28.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;3;3;0
25.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
14.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;4;0
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;4;0
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;8;4;0
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;7;4;0
20.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
21.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
22.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
22.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;6;4;0
25.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;12;4;0
26.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
29.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;4;0
30.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;4;0
04.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;4;0
05.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
06.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;6;4;0
13.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
18.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;4;0
24.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
28.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
30.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
31.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;8;4;0
01.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
04.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
06.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
13.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
18.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;4;4;0
19.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;4;4;0
28.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal2;5;5;0
12.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal2;5;5;0
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;8;5;0
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;5;5;0
25.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;5;5;0
29.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;7;5;0
07.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;9;5;0
07.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;5;0
08.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;7;5;0
12.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;7;5;0
14.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;14;5;0
16.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;6;5;0
21.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;5;5;0
22.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;6;5;0
30.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;5;0
02.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;5;0
09.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;5;5;0
13.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;New Visitor;channel2;goal2;5;5;0
19.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;5;5;0
26.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;11;5;0
22.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal2;7;6;0
09.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal2;6;6;0
11.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal2;6;6;0
23.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;10;6;0
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;8;6;0
27.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal2;7;6;0
